,hashTan,hashVin,DeviceId,TripId,SubTripId,SubtripStartLocation,SubtripEndLocation,SubtripDistance,SubtripTimePeriod,SubtripWayCategory,SubtripWayType,SubtripStreets,SubtripCities,Subtrip_MTFCC,Subtrip_RTTYP,SubtripFrequency
3049,1865555202622918719,960720838985535104,3530020607,3530020607_15,3530020607_15_3,"(37.508446, -85.88786)","(36.171417, -86.7709)",181.622,110.0,"{'Highway': 22, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 22}","['Mount Pleasant Cemetery', 'Horseshoe Road', 'Cobblestone Place Drive', 'Burnley Road', 'English Road', 'Brick Church Pike', 'Interstate Highway 65', 'North 2nd Street', 'C E Johnson Road', 'I 65 South', '3320 Dickerson Pike', 'Buntin Cemetery', 'Oakland-Flatrock Road North', 'Garvin Lane', 'Deer Creek Lane', 'Cartwright Circle North', 'Travel Centers of America - Nashville', 'Sturgeon Road', 'Cucumber Loop', 'Jackson Grove Church', 'KY 218', 'WLOC-AM (Munfordville)', 'Peden Road']","['Smiths Grove', 'Cross Plains', 'Franklin', 'Munfordville', 'Nashville', 'Bowling Green', 'Oakland', 'Park City']",['S1100'],['I'],2
3050,1865555202622918719,960720838985535104,3530020607,3530020607_15,3530020607_15_4,"(36.167534, -86.76557)","(35.807697, -86.39581)",52.282,45.0,"{'Highway': 9, 'No_category': 2}","{'Street': 2, 'State_Road': 9}","['Briley Parkway', 'I 24 East', 'Old Blue Hole Road', 'Mill Creek Baptist Church Graveyard', 'Pilot', 'Buckhaven Drive', ""Joey's House of Pizza"", 'Old Service Bridge', 'New Paul Road']","['Smyrna', 'Murfreesboro', 'Nashville', 'La Vergne']",['S1100'],['I'],1
3051,1865555202622918719,960720838985535104,3530020607,3530020607_16,3530020607_16_1,"(35.78949, -86.37532)","(33.55505, -84.30067)",351.338,220.0,"{'Highway': 45, 'No_category': 1}",{'State_Road': 45},"['Middle Fork Stones River', 'South Terrace', 'Spover Creek Road', 'Ebenezer Church', 'Mitchell Road', 'Tom Gunn Road', 'I 75 North', 'Industrial Boulevard', 'TN 27', 'Running Water Creek', 'I 75 South', 'North Desert Drive Southwest', 'Pilot', 'Pearson Cemetery', 'Martin Springs Road', 'Creek Walk', 'Larry McDonald Memorial Highway', 'Frontage Road', 'Northwest Corridor Express Lanes', '441 Brownlee Road Southwest', 'Thyssenkrupp', 'US 27 North', 'Trimble Hollow Road Southeast', 'Red Top Mountain Road Southeast', 'Mount Zion Boulevard', 'Coffee County Red Raider Academy', 'Carrington Park', 'Busy Corner Lane', 'Chevron', 'Tanyard Road', 'Roberts Lake Dam', 'Thomas Road', 'Wagon Wheel Drive', 'Parker Lane', 'Pearl Bryan Road', 'South Metro Fellowship Church', 'Heath Drive', ""Duffy's Mote"", 'Trussell Creek', 'Pine Valley Drive', 'McMichael Cemetery', 'Wattendorf Memorial Highway', 'Southampton Road']","['Chattanooga', 'Ringgold', 'Guild', 'South Pittsburg', 'Resaca', 'Manchester', 'Hillsboro', 'Cartersville', 'Adairsville', 'Jasper', 'Acworth', 'Dalton', 'Morrow', 'Calhoun', 'Murfreesboro', 'Pelham', 'Marietta', 'Emerson', 'Whiteside', 'Atlanta', 'Monteagle', 'Wildwood', 'Tunnel Hill']",['S1100'],"['M', 'S', 'I', 'U']",1
3052,1865555202622918719,960720838985535104,3530020607,3530020607_16,3530020607_16_2,"(33.546295, -84.277374)","(32.971317, -83.82846)",78.274,50.0,"{'Highway': 11, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 11}","['I 75 North', 'Re', 'Bethlehem Road', 'Towaliga River', 'Saint Ives Court', 'Lee King Road', 'Red Creek', 'Little Road', 'South Drive', 'I-75 South Metro Express Lanes']","['Locust Grove', 'Forsyth', 'Barnesville']",['S1100'],['I'],2
3053,1865555202622918719,960720838985535104,3530020607,3530020607_16,3530020607_16_3,"(32.90604, -83.79098)","(30.754631, -83.272675)",251.221,145.0,"{'Highway': 29, 'No_category': 2}","{'Street': 2, 'State_Road': 29}","['Michael Drive', 'US 41', 'Twin Shadows Road', 'Big Indian Creek', 'Sandy Run Creek', 'Northcreek Circle', 'I 75 South', 'Hat Creek', 'Pilot', 'Wardlow Road', 'County Road 299', 'Plant Farm Road', 'GA 257', 'Arena Road', 'Old Clyattville Road', 'Firetower Road', 'Woodhaven Road', 'Allen Road', 'Mann Road', '3022 James Road', 'Tobesofkee Creek', 'Sugar Hill Road', 'Train Depot', 'Tift School', 'Shooting Camp Road', 'Bowen Road', 'Tucker Valley Road', 'Windy Hill Road', 'Bethel Road']","['Valdosta', 'Byron', 'Chula', 'Ashburn', 'Elko', 'Tifton', 'Cordele', 'Warner Robins', 'Cecil', 'Arabi', 'Unadilla', 'Columbus', 'Perry', 'Sparks', 'Sycamore', 'Macon', 'Lenox', 'Hahira', 'Pinehurst']",['S1100'],"['I', 'S']",2
3054,1865555202622918719,960720838985535104,3530020607,3530020607_16,3530020607_16_4,"(30.69243, -83.23725)","(29.266937, -82.19291)",191.161,110.0,"{'Highway': 22, 'No_category': 2}","{'Street': 1, 'Road': 1, 'State_Road': 23}","['2627 Northwest Nash Road', 'Southeast 134 Avenue', 'CR 236', '9555 NW Highway 320', 'Northwest 93 Place', 'Southwest 99th Avenue', 'Pilot # 424 - Ocala', '2165 Southeast County Road 18', 'I 75 South', 'ML King Memorial Highway', 'Northwest 38th Loop', '266 Northwest Jeep Drive', 'Pilot - Jasper', '732 Southwest Florida Gateway Drive', 'WLCL-FM (Micanopy)', 'White Springs I-75 Weigh Station - Southbound', '1348 Southwest Bedenbaugh Lane', 'FL 326', 'Splitz', 'Northwest 120th Street', 'CR 349', 'Northwest 27th Boulevard', 'Rodeway Inn']","['Lowell', 'Reddick', 'Gainesville', 'Jasper', 'Alachua', 'Lake City', 'Micanopy']",['S1100'],"['I', 'S']",3
3055,4658806076256287465,2335776680445493933,3530021110,3530021110_1,3530021110_1_1,"(41.63745, -108.44786)","(41.67582, -107.98357)",39.057,25.0,"{'Highway': 5, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 5}","['Desert Flats Road', 'Rasmussen Road', 'US 30 West', ""Loves' # 310 - Wamsutter""]",['Wamsutter'],['S1100'],['I'],1
3056,4658806076256287465,2335776680445493933,3530021110,3530021110_2,3530021110_2_1,"(41.707996, -107.816826)","(40.980747, -105.39288)",244.635,150.0,"{'Highway': 25, 'No_category': 9}","{'Street': 2, 'Road': 2, 'State_Road': 30}","['WY 789 South', 'WY 72', 'Elk Mountain Arlington Road', 'Martinez Reservoir', 'Browns Creek', 'Harney Creek Dam', 'Continental Divide', 'WY 789 North', 'Bengough Hill', 'Daley Road', 'Old Lincoln Highway', 'Ash Street', 'Spring Lakes Road', 'Sevenmile Hill', 'I 80 Business', 'Knobs Road', 'US 287', 'Signal Hill', 'Tie Siding Lane', 'Two Bears Lane', 'US 30 West', 'Bamforth National Wildlife Refuge', 'Blackfoot Street', 'Pass Creek', 'Flying J', 'C I G Plant Road', 'Sinclair School', 'Cottontail Mine']","['Livermore', 'Tie Siding', 'Laramie', 'Rawlins']",['S1100'],"['I', 'U']",1
3057,4658806076256287465,2335776680445493933,3530021110,3530021110_2,3530021110_2_2,"(40.92209, -105.328865)","(39.762753, -104.791306)",152.454,115.0,"{'Steps': 1, 'Highway': 16, 'No_category': 13}","{'Street': 3, 'Road': 4, 'State_Road': 24}","['Crossroads Boulevard', 'Light of the World Praise Church', 'I 25 South', 'East 160th Avenue', 'Pepper Riparian Park', 'Maxey', 'Juniper Ridge Road', 'Old Feldspar Mine Road', 'Cherokee Stage Station Cemetery', 'United States Highway 287', 'Red Lion Inn & Suites Denver Airport', 'North 287 Self Storage', 'Sherman Street', '311 West County Road 74E', 'Southeast Frontage Road', 'East I 25 Frontage Road', 'Flying J', 'Central Park Boulevard', 'East 120th Avenue', 'Boxelder ditch', 'Jefferson Street', 'Cache La Poudre Reservoir Inlet', '4281 Graden Boulevard', 'Whitetail Court']","['Denver', 'Laporte', 'Fort Collins']",['S1100'],"['I', 'U']",1
3058,4658806076256287465,2335776680445493933,3530021110,3530021110_2,3530021110_2_3,"(39.755215, -104.76087)","(39.36467, -101.03149)",347.109,210.0,"{'Highway': 42, 'No_category': 4}","{'Street': 2, 'Road': 3, 'State_Road': 42}","['County Road 14', 'South 3rd Avenue', 'Colorado Avenue', 'West 25th Street', 'County Road 63', 'County Road P', 'County Road U', 'County Road 13', 'County Road 178', 'I 70', '1100 South Willow', 'Frontage Road', 'Airpark Road', 'Old US Highway 24', 'Trninty Family Fellowship', 'East 5th Place', '6th Street', 'Bovina Cemetery', 'County Highway 63', 'East Alameda Avenue', 'South Koepke Road', 'County Road 7', 'I 70 Business', 'US 24', 'Brick Center Road', 'Aviation Acres Airport', 'County Road 1', '1st Avenue', 'County Road 153', 'County Road 142', 'South Frontage Road', 'Quail Run Road', 'White Avenue', 'Bison Circle', 'County Road 29', 'County Road 34']","['Kanorado', 'Genoa', 'Colby', 'Goodland', 'Watkins', 'Strasburg', 'Aurora', 'Denver', 'Seibert', 'Stratton', 'Limon', 'Byers', 'Burlington', 'Agate', 'Flagler', 'Levant', 'Joes', 'Bennett', 'Bethune', 'Deer Trail']",['S1100'],"['I', 'U']",2
3059,4658806076256287465,2335776680445493933,3530021110,3530021110_3,3530021110_3_1,"(39.268574, -100.93414)","(38.87419, -97.61007)",300.563,180.0,"{'Highway': 36, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 36}","['Catherine Road', 'US 40 East', 'Gove 40', 'KS 198', 'Avenue B', 'FRONTIER AG INC - GRINNELL', 'Fort Fox', 'Feedlot Road', 'Gove Z', 'Fairground Road', 'I Road', 'US 40 Business', 'Pilot', 'Grant Road', 'US 40 West', '6th Road', 'D & S Oil Company', 'Rest Area', 'Victoria Road', 'Emmeram Road', 'Old Highway 40', 'Gove 68', 'White Lane', 'Ell - Saline Elementary School', 'KS 23 (Spur)', 'North Fork Big Creek', 'Avenue C', 'West Paulsen Road', 'Homer Road', 'County Road East', 'Benso Road', '198th Street', 'Shell', 'Wilson Wildlife Area']","['Quinter', 'Dorrance', 'Victoria', 'Salina', 'Ellis', 'Grainfield', 'Walker', 'Oakley', 'Wa Keeney', 'Russell', 'Bunker Hill']",['S1100'],['I'],3
3060,4658806076256287465,2335776680445493933,3530021110,3530021110_3,3530021110_3_2,"(38.90743, -97.43648)","(39.042637, -95.635445)",160.383,140.38,"{'Highway': 20, 'No_category': 5}","{'Street': 5, 'Road': 2, 'State_Road': 20}","['US 40 East', 'Northwest Taylor Street', '3121 Southeast 6th Avenue', 'Post Creek Road', 'Ethan Drive', 'US 40 West', '2200 Avenue', 'Lewis Street', '2600 Avenue', 'Highline Road', 'Mackenzie Drive', 'US 75', 'Buffalo Mound', '2700 Avenue', 'Southwest 99 Frontage', 'Carson Road', 'Southeast 12th Court', '10645 Northwest 4th Street', '2400 Avenue']","['Junction City', 'Chapman', 'Paxico', 'McFarland', 'Abilene', 'Maple Hill', 'Topeka', 'Solomon']",['S1100'],['I'],6
3061,4658806076256287465,2335776680445493933,3530021110,3530021110_3,3530021110_3_3,"(39.034554, -95.641)","(39.082436, -95.72697)",9.144,10.0,"{'Highway': 2, 'No_category': 2}","{'Road': 2, 'State_Road': 2}","['1702 Northwest Belvoir Court', '1836 Northwest Brickyard Road']",['Topeka'],['S1100'],['I'],1
3062,4658806076256287465,2335776680445493933,3530021110,3530021110_3,3530021110_3_4,"(39.07651, -95.73104)","(39.472668, -94.31264)",148.169,95.0,"{'Steps': 9, 'Highway': 23, 'No_category': 1}","{'Street': 1, 'Road': 1, 'State_Road': 20}","['Kansas Turnpike', 'KTAG lane', '308 Southeast Monroe Street', 'Northeast 172nd Street', 'Riverview Avenue', 'I 435', 'E 1600 Road', 'Canyon Drive', '234th Street', 'MO 9 South', 'Splitlog Avenue', '8206 Southeast 29th Street', 'Saint Pius X High School', 'North 41st Street', 'Stranger Creek', 'Petty Road', 'East 500 Road', 'Moorish Avenue', 'Limerick Court']","['Bonner Springs', 'Kearney', 'Tecumseh', 'Kansas City', 'Riverside', 'Lecompton', 'Holt', 'Basehor', 'Lawrence', 'Lathrop']",['S1100'],"['S', 'I', 'U']",1
3063,4658806076256287465,2335776680445493933,3530021110,3530021110_3,3530021110_3_5,"(39.48095, -94.30738)","(41.66123, -93.501076)",270.355,162.188,"{'Highway': 32, 'No_category': 4}","{'Street': 2, 'Road': 3, 'State_Road': 32}","['West 240th Avenue', 'Northwest Santa Rosa Road', 'Maffitt Lake Drive', 'West 200th Avenue', 'Middle River', 'Highland Road', 'East 220th Avenue', 'Terre Haute Road', 'South River', 'Frontage Road', 'South Smith Street', 'Highland Park', 'I 35 South', 'Rain and Hail Insurance', 'Civil Bend Cemetery', 'East 225th Avenue', 'County Road J12', 'Robin Street', 'I 35 North', 'US 65', '200th Avenue', 'Lookout Road', 'Painter Creek', 'Northeast 256th Street', 'Oval Avenue', 'East 38th Street', 'West 190th Street', 'MO 110 West', '1st Avenue', '213th Avenue', 'Shell']","['Lamoni', 'Osceola', 'Johnston', 'Berwick', 'Eagleville', 'West Des Moines', 'Cameron', 'Winston', 'Bevington', 'Saint Charles', 'Bethany', 'Altoona', 'Decatur', 'Lathrop', 'Cumming']",['S1100'],['I'],3
3064,4658806076256287465,2335776680445493933,3530021110,3530021110_4,3530021110_4_1,"(41.681244, -93.32973)","(41.89996, -88.737686)",398.358,240.0,"{'Steps': 10, 'Highway': 51}","{'Street': 1, 'State_Road': 48}","['300th Street', 'Spencer Creek', 'Lower West Branch Road Southeast', 'Field Avenue', '800 Nestle Court', '220th Street', '225th Street', 'McKeel Road', 'Sheap Road', 'Blue Goose Road', '415th Avenue', 'Meadow Drive', 'Ronald Reagan Memorial Tollway', '145th Street', '317th Street North', 'Haumesser Road', '310th Street', 'Quarry Road', 'Hill Road', 'Kelly Avenue', 'Atkinson Road', 'Drexler Park', 'Ronald Reagan Memorial Highway', 'Justice Avenue', 'I 80', 'Riverdale Road', 'Coralville Fire Department Training Facility', 'Summerhays Cemetery', 'West 62nd Street South', 'Veterans Memorial Parkway', 'West Street South', 'IL 84', 'US 6', 'East Fairview Road', '250th Street', '70th Street', 'Collins Avenue Northwest', 'US 61 South', 'Rusty Wallace Drive', 'Mineral Spring Creek', 'Mobil', '38th Avenue North', 'Rocky Mountain Chocolate Factory']","['Pleasant Valley', 'Williamsburg', 'Oxford', 'Galt', 'Ashton', 'Tipton', 'Le Claire', 'Dekalb', 'Barstow', 'Malta', 'Iowa City', 'Durant', 'Cortland', 'Colfax', 'West Branch', 'Fenton', 'Rochelle', 'Victor', 'Creston', 'Grinnell', 'Newton', 'Rock Falls', 'Lyndon', 'Mitchellville', 'Homestead', 'Davenport', 'Walcott', 'Malcom', 'Dixon', 'Coralville', 'Montezuma']",['S1100'],"['I', 'S']",1
3065,4658806076256287465,2335776680445493933,3530021110,3530021110_4,3530021110_4_2,"(41.900494, -88.703705)","(41.915535, -87.85592)",79.84,75.0,"{'Steps': 10, 'Highway': 12, 'No_category': 6}","{'Street': 4, 'State_Road': 15}","['AG Keylard & Sons LTD', 'Dauberman Road', '2208 Midwest Road', 'Atwood Avenue', 'Golden Meadows Park', 'Wheatfield Ave.', 'Mill Street', 'North Ave & George EB', 'Armitage Avenue', 'East County Line Road', 'IML Labels', 'Oberweis Dairy', 'North Avenue', 'Ronald Reagan Memorial Tollway', 'South Railroad Avenue']","['Melrose Park', 'Naperville', 'Cortland', 'Berkeley', 'Downers Grove', 'Sugar Grove', 'North Aurora', 'Oak Brook']",['S1100'],"['M', 'I', 'S']",1
3066,4658806076256287465,2335776680445493933,3530021110,3530021110_5,3530021110_5_1,"(41.91508, -87.84993)","(41.908104, -87.917725)",5.743,10.0,{'No_category': 3},"{'Street': 3, 'Road': 1, 'State_Road': 2}","['North Avenue', 'North Ave & 38th Avenue']",['Melrose Park'],[],[],1
3067,4658806076256287465,2335776680445493933,3530021110,3530021110_5,3530021110_5_2,"(41.972767, -88.02434)","(42.145634, -88.51007)",50.275,35.0,"{'Steps': 6, 'Highway': 9, 'No_category': 1}","{'Street': 1, 'State_Road': 7}","['New Sutton Road', 'IL 53 Local', 'Jane Addams Memorial Tollway', 'Arbor Glen Boulevard', 'Travel Centers of America - Elgin', 'Hennig Road', 'Park Street']","['Gilberts', 'Streamwood', 'Dundee', 'Hampshire', 'Schaumburg', 'Itasca']",['S1100'],['I'],2
3068,4658806076256287465,2335776680445493933,3530021110,3530021110_5,3530021110_5_3,"(42.23684, -88.580246)","(42.59136, -88.72731)",46.212,45.0,{'No_category': 10},"{'Street': 2, 'Road': 2, 'State_Road': 9}","['Saint Joseph School', 'South Olbrich Road', 'South Walworth Street', 'Grace Evangelical Free Church', 'Ryer Court', 'Rush Creek', 'Foundry Road', '1405 IL 23', 'North Division Street']","['Harvard', 'Darien', 'Walworth', 'Marengo']",[],[],1
3069,4658806076256287465,2335776680445493933,3530021110,3530021110_6,3530021110_6_1,"(42.572014, -88.79106)","(41.612297, -90.187515)",194.195,164.717,"{'Steps': 6, 'Highway': 26, 'No_category': 9}","{'Street': 4, 'Road': 6, 'State_Road': 24}","['Moline Road', 'Threemile Branch', 'Ellis Road', '7559 Walton Street', '13477 Quality Drive', 'I 39 Alternate', 'Franklin Creek', 'Beach Creek', 'Allen Street', 'Ronald Reagan Memorial Highway', 'East Base Line Road', 'State Highway 81', 'New Lake Park', 'East Edson Road', 'South Lynnville Road', 'Lee Energy Facility', 'Crow Valley Campground', 'Bollman Road', 'Lyndon Prairie Nature Preserve', 'Mineral Spring Creek', 'I 43 North', 'Cirrus Court', '3001 Milwaukee Road']","['Monroe Center', 'Rock Falls', 'Roscoe', 'Ashton', 'Galt', 'Lyndon', 'Esmond', 'Fenton', 'Lindenwood', 'Hillsdale', 'Dixon', 'Rochelle', 'Clinton', 'Caledonia']",['S1100'],"['I', 'S']",3
3070,4658806076256287465,2335776680445493933,3530021110,3530021110_6,3530021110_6_2,"(41.5909, -90.19758)","(41.597263, -90.47852)",27.252,20.0,"{'Highway': 5, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 5}","['207th Street North', 'I 80', 'Zuma Creek', 'Spencer Creek']","['Le Claire', 'Rapids City', 'Hillsdale', 'Barstow']",['S1100'],"['I', 'S']",1
3071,4658806076256287465,2335776680445493933,3530021110,3530021110_6,3530021110_6_3,"(41.59628, -90.53565)","(41.630215, -93.78042)",272.524,165.0,"{'Highway': 33, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 33}","['Linda Lane', 'BP', 'Dolphin Drive Southeast', 'Northeast 112th Street', '12001 Meredith Drive', 'English River', 'Oswalt Bridge Area', 'West 32nd Street South', 'Liberty Avenue', '220th Street', 'C Avenue', '415th Avenue', 'Ramp 137 E', 'Jasper Avenue Southwest', 'Kellogg RV Park', 'Midwest Center for Public Safety Training', 'Pilot - Des Moines', '202nd Street', 'H Avenue', 'Findlay Drive Northwest', 'Highway T 38', 'Eagle Avenue Northwest', 'Washington Avenue', 'West 88th Street South', 'Manitou Trail', '420th Avenue', 'Pilot - Atalissa', 'Sycamore Wildlife Area', 'Iowa County Home Cemetery', 'Interpretive Sign: Wildfire', '160th Street']","['Davenport', 'Durant', 'Grinnell', 'Newton', 'Williamsburg', 'Malcom', 'Clive', 'Urbandale', 'Wilton', 'West Branch', 'Brooklyn', 'Kellogg', 'Mitchellville', 'Des Moines', 'Altoona', 'Coralville', 'Victor', 'Homestead']",['S1100'],['I'],1
3072,4658806076256287465,2335776680445493933,3530021110,3530021110_6,3530021110_6_4,"(41.56133, -93.88892)","(41.236748, -95.87853)",181.07,110.0,"{'Highway': 22, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 22}","['North River', '730th Lane', 'East 29th Avenue', 'Speedco Council Bluffs', 'Middle River', '105th Street', 'Downsville Cemetery', '280th Street', 'Whippoorwill Road', 'I 80', 'County Highway G 6L', 'South Raccoon River', 'York Road', 'Pilot - Council Bluffs', 'US 6', 'Red Pine Court', 'Alpine Lane', '110th Street', '100th Street']","['Council Bluffs', 'Avoca', 'Waukee', 'Menlo', 'Underwood', 'Walnut', 'Brayton', 'Shelby', 'Marne', 'Minden', 'Earlham', 'Adair', 'De Soto']",['S1100'],['I'],1
3073,4658806076256287465,2335776680445493933,3530021110,3530021110_7,3530021110_7_1,"(41.223976, -96.03092)","(41.10093, -100.7266)",425.708,255.0,"{'Highway': 51, 'No_category': 4}","{'Street': 2, 'Road': 3, 'State_Road': 51}","['Road 446', 'Road H', 'Peterbuilt of Lincoln', 'Loch Linda State Wildlife Management Area', 'Flying J - North Platte', 'Hidden Lakes Road', 'Drive 759', 'West 9th Road', 'Super 8', 'US 77 North', 'O Street Road', '196th Road', 'Nature Trail', 'Cottonwood Drive', 'West Rainforth Road', 'Northwest 48th Street', 'Handicapped', 'West Cedarview Road', 'Salem Cemetery', 'East Willow Island State Wildlife Management Area', 'Maple Road', 'Drive 751', 'I 80', 'West Brady State Wildlife Management Area', 'Nonacek Road', 'Gun Club Road', 'Road 9', 'West River Road', 'Wildwood Road', 'North Channel Platte River', 'Road 426', 'Dunbar Road', 'Buffalo Creek Road', 'West Windridge Lane', 'Blue Beacon', 'Hammer Road', ""Loves' # 309 - Aurora"", 'Wood River West State Wildlife Management Area', '280th Road', 'Rest Area I-80 (East Bound)', 'South D Road', 'Gothenburg Canal Road', 'Western Sarpy Ditch']","['Greenwood', 'Gibbon', 'Lexington', 'Overton', 'Omaha', 'Brady', 'Beaver Crossing', 'Waverly', 'Aurora', 'Henderson', 'Pleasant Dale', 'Cozad', 'Gothenburg', 'North Platte', 'Kearney', 'Goehner', 'Gretna', 'Willow Island', 'Lincoln', 'Doniphan']",['S1100'],['I'],1
3074,4658806076256287465,2335776680445493933,3530021110,3530021110_7,3530021110_7_2,"(41.091805, -100.728264)","(41.09925, -100.72531)",0.864,5.0,{'No_category': 2},{'Road': 2},"['Walker Road', 'Conoco']",['North Platte'],[],[],1
3075,4658806076256287465,2335776680445493933,3530021110,3530021110_8,3530021110_8_1,"(41.08514, -100.6338)","(40.830654, -98.38109)",204.375,125.0,"{'Highway': 24, 'No_category': 3}","{'Street': 2, 'Road': 1, 'State_Road': 25}","['Cattail State Wildlife Management', 'Tesla Supercharger', 'Drive 750', 'Drive 749', 'Willow Island Road', 'Tom Osborne Expressway', 'Martins Reach State Wildlife Management Area', 'I 80', 'NE 10H Rec', 'Rest Area I-80 (West Bound)', 'Peckham Road', 'East River Road', 'Wildwood Road', 'War Axe State Recreation Area', 'Platte River', 'Dawson County Diversion Reservoir', 'Coal Chute Road', 'Maranatha Road', 'West Schultz Road', 'Highway 10']","['Kearney', 'Cozad', 'Gibbon', 'Lexington', 'Brady', 'Gothenburg', 'Doniphan', 'Grand Island']",['S1100'],['I'],2
3076,4658806076256287465,2335776680445493933,3530021110,3530021110_8,3530021110_8_2,"(40.883785, -98.37808)","(42.00899, -97.426544)",174.786,125.0,{'No_category': 26},"{'Street': 6, 'Road': 4, 'State_Road': 26}","['School Number 8', 'Monroe Avenue', 'O Road', 'East Capital Avenue', '9th Road', 'Union Creek', 'West Tahazooka Drive', 'Mormon Trail Historical Marker', 'Waffles -N- More', 'Frontage Road', '13th Road', '265th Street', 'Barnum Creek', 'US 81 South', 'V Road', '257th Avenue', 'BB Road', 'Capital Heights Park', '5th Road', '20th Street', 'School Number 40', '555th Avenue', 'US Highway 81', 'Saint Marys Church', 'Toba Inc', 'Jackson Cemetery']","['Platte Center', 'Madison', 'Humphrey', 'Norfolk', 'Central City', 'Clarks', 'Columbus', 'Silver Creek', 'Grand Island']",[],[],2
3077,4658806076256287465,2335776680445493933,3530021110,3530021110_8,3530021110_8_3,"(42.04676, -97.42654)","(43.60391, -96.71244)",226.812,155.0,"{'Highway': 9, 'No_category': 25}","{'Street': 1, 'Road': 10, 'State_Road': 24}","['300th Street', 'Boondocks Avenue', ""Love's"", '296th Street', 'North Ditch Road', '858 Road', 'I 29 South', '285th Street', 'Cornbelt School', 'Highway 81', 'I 29 North', '297th Street', '888 Road', '457th Avenue', '556 Avenue', '879 Road', 'Subway', 'Greenfield Road', 'Holiday Inn Express & Suites', 'Yankton Slough', '894 Road', '305th Street', 'Discovery Bridge', 'Fodness Pit', 'Clay Valley School', 'I 229', 'Nebraska Avenue', 'Green Street']","['Hartington', 'Sioux Falls', 'Tea', 'Crofton', 'Yankton', 'Norfolk', 'Hadar', 'Pierce', 'Randolph', 'Irene', 'Utica', 'Worthing', 'Centerville']",['S1100'],['I'],1
3078,4658806076256287465,2335776680445493933,3530021110,3530021110_9,3530021110_9_1,"(43.61352, -96.772385)","(42.012238, -97.428215)",238.601,170.661,"{'Highway': 11, 'No_category': 20}","{'Street': 2, 'Road': 2, 'State_Road': 30}","['Monroe Avenue', 'Burger King', 'I 29 South', '858 Road', '1203 North 13th Street', 'Lincoln Center School', 'SD 50 West', 'Highway 81', 'County Road 13', 'West 85th Street', '554 Avenue', 'Howard School', '556 Avenue', 'Marmon/Keystone', '879 Road', 'South 13th Street', 'Boondocks Court', ""J-R's Oasis"", '308th Street', '556th Avenue', 'East Cherry Street', '313th Street', '209 West Cherry Street', '891 Road', 'Margaret Street', '452nd Avenue']","['Sioux Falls', 'Vermillion', 'Mclean', 'Crofton', 'Gayville', 'Centerville', 'Hadar', 'Norfolk', 'Randolph', 'Meckling', 'Tea', 'Worthing', 'Burbank']",['S1100'],['I'],1
3079,4658806076256287465,2335776680445493933,3530021110,3530021110_10,3530021110_10_1,"(41.95267, -97.42286)","(40.83065, -98.38107)",174.386,120.0,{'No_category': 25},"{'Street': 3, 'Road': 1, 'State_Road': 24}","['Carlson Systems', 'Jackson Road', '20th Road', 'Rae Road', 'Tesla Supercharger', '831st Road', 'School Number 48', '50th Avenue', '430th Street', 'South 9th Street', 'Half Mile Road', 'Highway 30', 'East 2nd Street', '33rd Road', 'Dixon Street', 'US 30 Business', '16th Street', '6th Road', '10th Road', '265th Street', '257th Avenue', 'Skyline Road', 'US Highway 81', 'North Gunbarrel Road']","['Platte Center', 'Madison', 'Humphrey', 'Norfolk', 'Clarks', 'Columbus', 'Central City', 'Silver Creek', 'Grand Island']",[],[],2
3080,4658806076256287465,2335776680445493933,3530021110,3530021110_10,3530021110_10_2,"(40.78244, -98.53511)","(40.82229, -102.80477)",379.343,244.368,"{'Highway': 45, 'No_category': 3}","{'Road': 3, 'State_Road': 45}","['Road 450', 'Drive 750', 'Johnson Lake', 'I 76', 'Willow Island Road', 'Road West F South', 'Birdwood Lake', 'County Road 28', 'Denman Island State Wildlife Management Area', 'Martins Reach State Wildlife Management Area', '444 Drive', 'County Road 81', 'I 80', 'West Hershey State Wildlife Management Area', 'Peckham Road', 'East River Road', '109 Circle Road', 'Wildwood Road', 'Platte River', 'County Road 5', 'Sutherland Cemetery', 'Julesburg Cemetery', 'Coal Chute Road', 'West Maxwell Wildlife Management Area', 'East 1st Street', 'Blue Hole East State Wildlife Management  Area', 'County Road 385', 'Road East D South', 'Road West P South', 'Road East O South', 'The Great Plains Historical Marker', 'Chuckwagon Road', 'Road East K South', 'Rodeway Inn']","['North Platte', 'Kearney', 'Crook', 'Big Springs', 'Cozad', 'Julesburg', 'Gibbon', 'Lexington', 'Paxton', 'Brady', 'Gothenburg', 'Doniphan', 'Ovid']",['S1100'],['I'],1
